Date,Temperature (Celsius)
2023-05-03 17:30:30,27.77
2023-05-03 17:20:30,27.81
2023-05-03 17:10:30,27.86
2023-05-03 17:00:30,27.92
2023-05-03 16:50:30,28.03
2023-05-03 16:40:30,28.12
2023-05-03 16:30:30,28.31
2023-05-03 16:20:30,28.72
2023-05-03 16:10:30,29.19
2023-05-03 16:00:30,29.54
2023-05-03 15:50:30,29.11
2023-05-03 15:40:30,28.23
2023-05-03 15:30:30,27.72
2023-05-03 15:20:30,27.39
2023-05-03 15:10:30,27.22
2023-05-03 15:00:30,26.98
2023-05-03 14:50:30,26.80
2023-05-03 14:40:30,26.60
2023-05-03 14:30:30,26.35
2023-05-03 14:20:30,26.27
2023-05-03 14:10:30,26.15
2023-05-03 14:00:30,26.06
2023-05-03 13:50:30,25.83
2023-05-03 13:40:30,25.69
2023-05-03 13:30:30,25.52
2023-05-03 13:20:30,25.34
2023-05-03 13:10:30,25.28
2023-05-03 13:00:30,25.21
2023-05-03 12:50:30,25.08
2023-05-03 12:40:30,24.99
2023-05-03 12:30:30,24.79
2023-05-03 12:20:30,24.42
2023-05-03 12:10:30,23.82
2023-05-03 12:00:30,23.81
2023-05-03 11:50:30,23.82
2023-05-03 11:40:30,23.91
2023-05-03 11:30:30,24.02
2023-05-03 11:20:30,24.05
2023-05-03 11:10:30,24.12
2023-05-03 11:00:30,24.19
2023-05-03 10:50:30,24.27
2023-05-03 10:40:30,24.43
2023-05-03 10:30:30,24.61
2023-05-03 10:20:30,24.73
2023-05-03 10:10:30,24.97
2023-05-03 10:00:30,25.27
2023-05-03 9:50:30,25.60
2023-05-03 9:40:30,26.22
2023-05-03 9:30:30,26.59
2023-05-03 9:20:30,26.54
2023-05-03 9:10:30,26.62
2023-05-03 9:00:30,26.61
2023-05-03 8:50:30,26.58
2023-05-03 8:40:30,26.43
2023-05-03 8:30:30,26.37
2023-05-03 8:20:30,26.36
2023-05-03 8:10:30,26.37
2023-05-03 8:00:30,26.43
2023-05-03 7:50:30,26.42
2023-05-03 7:40:30,26.40
2023-05-03 7:30:30,26.46
2023-05-03 7:20:30,26.48
2023-05-03 7:10:30,26.47
2023-05-03 7:00:30,26.45
2023-05-03 6:50:30,26.40
2023-05-03 6:40:30,26.40
2023-05-03 6:30:30,26.39
2023-05-03 6:20:30,26.39
2023-05-03 6:10:30,26.37
2023-05-03 6:00:30,26.41
2023-05-03 5:50:30,26.41
2023-05-03 5:40:30,26.42
2023-05-03 5:30:30,26.43
2023-05-03 5:20:30,26.40
2023-05-03 5:10:30,26.47
2023-05-03 5:00:30,26.47
2023-05-03 4:50:30,26.47
2023-05-03 4:40:30,26.44
2023-05-03 4:30:30,26.41
2023-05-03 4:20:30,26.42
2023-05-03 4:10:30,26.41
2023-05-03 4:00:30,26.31
2023-05-03 3:50:30,26.29
2023-05-03 3:40:30,26.32
2023-05-03 3:30:30,26.51
2023-05-03 3:20:30,26.41
2023-05-03 3:10:30,26.35
2023-05-03 3:00:30,26.31
2023-05-03 2:50:30,26.30
2023-05-03 2:40:30,26.42
2023-05-03 2:30:30,26.33
2023-05-03 2:20:30,26.34
2023-05-03 2:10:30,26.44
2023-05-03 2:00:30,26.35
2023-05-03 1:50:30,26.55
2023-05-03 1:40:30,26.55
2023-05-03 1:30:30,26.80
2023-05-03 1:20:30,26.78
2023-05-03 1:10:30,26.78
2023-05-03 1:00:30,26.73
2023-05-03 0:50:30,26.63
2023-05-03 0:40:30,26.52
2023-05-03 0:30:30,26.48
2023-05-03 0:20:30,26.56
2023-05-03 0:10:30,26.62
2023-05-03 0:00:30,26.64
2023-05-02 23:50:30,26.80
2023-05-02 23:40:30,26.72
2023-05-02 23:30:30,26.50
2023-05-02 23:20:30,26.24
2023-05-02 23:10:30,25.81
2023-05-02 23:00:30,27.01
2023-05-02 22:50:30,27.35
2023-05-02 22:40:30,27.28
2023-05-02 22:30:30,27.14
2023-05-02 22:20:30,26.88
2023-05-02 22:10:30,26.56
2023-05-02 22:00:30,25.83
2023-05-02 21:50:30,25.62
2023-05-02 21:40:30,26.28
2023-05-02 21:30:30,26.61
2023-05-02 21:20:30,27.46
2023-05-02 21:10:30,27.67
2023-05-02 21:00:30,27.50
2023-05-02 20:50:30,27.25
2023-05-02 20:40:30,26.81
2023-05-02 20:30:30,25.88
2023-05-02 20:20:30,25.68
2023-05-02 20:10:30,26.47
2023-05-02 20:00:30,28.00
2023-05-02 19:50:30,28.43
2023-05-02 19:40:30,28.40
2023-05-02 19:30:30,28.35
2023-05-02 19:20:30,28.35
2023-05-02 19:10:30,28.31
2023-05-02 19:00:30,28.30
2023-05-02 18:50:30,28.29
2023-05-02 18:40:30,28.27
2023-05-02 18:30:30,28.25
2023-05-02 18:20:30,28.19
2023-05-02 18:10:30,28.10
2023-05-02 18:00:30,28.00
2023-05-02 17:50:30,27.92
2023-05-02 17:40:30,27.84
2023-05-02 17:30:30,27.75
2023-05-02 17:20:30,27.59
2023-05-02 17:10:30,27.35
2023-05-02 17:00:30,27.16
2023-05-02 16:50:30,27.22
2023-05-02 16:40:30,27.36
2023-05-02 16:30:30,27.59
2023-05-02 16:20:30,27.62
2023-05-02 16:10:30,27.61
2023-05-02 16:00:30,27.56
2023-05-02 15:50:30,27.49
2023-05-02 15:40:30,27.40
2023-05-02 15:30:30,27.29
2023-05-02 15:20:30,27.23
2023-05-02 15:10:30,27.11
2023-05-02 15:00:30,26.95
2023-05-02 14:50:30,26.86
2023-05-02 14:40:30,26.78
2023-05-02 14:30:30,26.58
2023-05-02 14:20:30,26.44
2023-05-02 14:10:30,26.36
2023-05-02 14:00:30,26.23
2023-05-02 13:50:30,26.13
2023-05-02 13:40:30,26.05
2023-05-02 13:30:30,25.94
2023-05-02 13:20:30,25.85
2023-05-02 13:10:30,25.80
2023-05-02 13:00:30,25.79
2023-05-02 12:50:30,25.77
2023-05-02 12:40:30,25.78
2023-05-02 12:30:30,25.75
2023-05-02 12:20:30,25.69
2023-05-02 12:10:30,25.71
2023-05-02 12:00:30,25.73
2023-05-02 11:50:30,25.74
2023-05-02 11:40:30,25.74
2023-05-02 11:30:30,25.75
2023-05-02 11:20:30,25.74
2023-05-02 11:10:30,25.73
2023-05-02 11:00:30,25.71
2023-05-02 10:50:30,25.71
2023-05-02 10:40:30,25.68
2023-05-02 10:30:30,25.58
2023-05-02 10:20:30,25.52
2023-05-02 10:10:30,25.44
2023-05-02 10:00:30,25.47
2023-05-02 9:50:30,25.54
2023-05-02 9:40:30,25.51
2023-05-02 9:30:30,25.49
2023-05-02 9:20:30,25.41
2023-05-02 9:10:30,25.43
2023-05-02 9:00:30,25.35
2023-05-02 8:50:30,25.41
2023-05-02 8:40:30,25.41
2023-05-02 8:30:30,25.40
2023-05-02 8:20:30,25.43
2023-05-02 8:10:30,25.43
2023-05-02 8:00:30,25.41
2023-05-02 7:50:30,25.46
2023-05-02 7:40:30,25.48
2023-05-02 7:30:30,25.47
2023-05-02 7:20:30,25.51
2023-05-02 7:10:30,25.48
2023-05-02 7:00:30,25.47
2023-05-02 6:50:30,25.49
2023-05-02 6:40:30,25.47
2023-05-02 6:30:30,25.49
2023-05-02 6:20:30,25.53
2023-05-02 6:10:30,25.54
2023-05-02 6:00:30,25.57
2023-05-02 5:50:30,25.59
2023-05-02 5:40:30,25.63
2023-05-02 5:30:30,25.68
2023-05-02 5:20:30,25.70
2023-05-02 5:10:30,25.76
2023-05-02 5:00:30,25.73
2023-05-02 4:50:30,25.76
2023-05-02 4:40:30,25.79
2023-05-02 4:30:30,25.84
2023-05-02 4:20:30,25.90
2023-05-02 4:10:30,25.88
2023-05-02 4:00:30,25.95
2023-05-02 3:50:30,25.97
2023-05-02 3:40:30,26.03
2023-05-02 3:30:30,26.08
2023-05-02 3:20:30,26.09
2023-05-02 3:10:30,26.16
2023-05-02 3:00:30,26.24
2023-05-02 2:50:30,26.28
2023-05-02 2:40:30,26.33
2023-05-02 2:30:30,26.37
2023-05-02 2:20:30,26.45
2023-05-02 2:10:30,26.52
2023-05-02 2:00:30,26.59
2023-05-02 1:50:30,26.73
2023-05-02 1:40:30,26.79
2023-05-02 1:30:30,26.83
2023-05-02 1:20:30,26.95
2023-05-02 1:10:30,26.99
2023-05-02 1:00:30,27.02
2023-05-02 0:50:30,26.98
2023-05-02 0:40:30,27.01
2023-05-02 0:30:30,27.02
2023-05-02 0:20:30,27.06
2023-05-02 0:10:30,27.05
2023-05-02 0:00:30,27.07
2023-05-01 23:50:30,27.06
2023-05-01 23:40:30,27.07
2023-05-01 23:30:30,27.02
2023-05-01 23:20:30,27.03
2023-05-01 23:10:30,27.00
2023-05-01 23:00:30,26.96
2023-05-01 22:50:30,26.90
2023-05-01 22:40:30,26.84
2023-05-01 22:30:30,26.83
2023-05-01 22:20:30,26.80
2023-05-01 22:10:30,26.76
2023-05-01 22:00:30,26.61
2023-05-01 21:50:30,26.54
2023-05-01 21:40:30,26.37
2023-05-01 21:30:30,26.27
2023-05-01 21:20:30,26.09
2023-05-01 21:10:30,25.86
2023-05-01 21:00:30,25.66
2023-05-01 20:50:30,25.29
2023-05-01 20:40:30,24.79
2023-05-01 20:30:30,24.93
2023-05-01 20:20:30,25.26
2023-05-01 20:10:30,24.82
2023-05-01 20:00:30,25.18
2023-05-01 19:50:30,25.20
2023-05-01 19:40:30,24.96
2023-05-01 19:30:30,25.33
2023-05-01 19:20:30,26.18
2023-05-01 19:10:30,26.80
2023-05-01 19:00:30,26.70
2023-05-01 18:50:30,26.64
2023-05-01 18:40:30,26.63
2023-05-01 18:30:30,26.67
2023-05-01 18:20:30,26.68
2023-05-01 18:10:30,26.66
2023-05-01 18:00:30,26.63
2023-05-01 17:50:30,26.63
2023-05-01 17:40:30,26.60
2023-05-01 17:30:30,26.58
2023-05-01 17:20:30,26.52
2023-05-01 17:10:30,26.51
2023-05-01 17:00:30,26.47
2023-05-01 16:50:30,26.47
2023-05-01 16:40:30,26.51
2023-05-01 16:30:30,26.57
2023-05-01 16:20:30,26.73
2023-05-01 16:10:30,26.78
2023-05-01 16:00:30,26.76
2023-05-01 15:50:30,26.78
2023-05-01 15:40:30,26.79
2023-05-01 15:30:30,26.82
2023-05-01 15:20:30,26.95
2023-05-01 15:10:30,26.80
2023-05-01 15:00:30,26.75
2023-05-01 14:50:30,26.60
2023-05-01 14:40:30,26.44
2023-05-01 14:30:30,26.32
2023-05-01 14:20:30,26.28
2023-05-01 14:10:30,26.14
2023-05-01 14:00:30,26.09
2023-05-01 13:50:30,25.97
2023-05-01 13:40:30,25.81
2023-05-01 13:30:30,25.71
2023-05-01 13:20:30,25.56
2023-05-01 13:10:30,25.42
2023-05-01 13:00:30,25.24
2023-05-01 12:50:30,24.90
2023-05-01 12:40:30,24.60
2023-05-01 12:30:30,24.54
2023-05-01 12:20:30,24.55
2023-05-01 12:10:30,24.51
2023-05-01 12:00:30,24.53
2023-05-01 11:50:30,24.57
2023-05-01 11:40:30,24.54
2023-05-01 11:30:30,24.54
2023-05-01 11:20:30,24.52
2023-05-01 11:10:30,24.51
2023-05-01 11:00:30,24.52
2023-05-01 10:50:30,24.48
2023-05-01 10:40:30,24.50
2023-05-01 10:30:30,24.47
2023-05-01 10:20:30,24.48
2023-05-01 10:10:30,24.48
2023-05-01 10:00:30,24.40
2023-05-01 9:50:30,24.39
2023-05-01 9:40:30,24.35
2023-05-01 9:30:30,24.33
2023-05-01 9:20:30,24.29
2023-05-01 9:10:30,24.30
2023-05-01 9:00:30,24.35
2023-05-01 8:50:30,24.30
2023-05-01 8:40:30,24.30
2023-05-01 8:30:30,24.29
2023-05-01 8:20:30,24.29
2023-05-01 8:10:30,24.28
2023-05-01 8:00:30,24.28
2023-05-01 7:50:30,24.30
2023-05-01 7:40:30,24.29
2023-05-01 7:30:30,24.28
2023-05-01 7:20:30,24.30
2023-05-01 7:10:30,24.32
2023-05-01 7:00:30,24.33
2023-05-01 6:50:30,24.37
2023-05-01 6:40:30,24.35
2023-05-01 6:30:30,24.37
2023-05-01 6:20:30,24.41
2023-05-01 6:10:30,24.40
2023-05-01 6:00:30,24.46
2023-05-01 5:50:30,24.50
2023-05-01 5:40:30,24.50
2023-05-01 5:30:30,24.52
2023-05-01 5:20:30,24.53
2023-05-01 5:10:30,24.57
2023-05-01 5:00:30,24.61
2023-05-01 4:50:30,24.69
2023-05-01 4:40:30,24.66
2023-05-01 4:30:30,24.68
2023-05-01 4:20:30,24.73
2023-05-01 4:10:30,24.77
2023-05-01 4:00:30,24.80
2023-05-01 3:50:30,24.80
2023-05-01 3:40:30,24.84
2023-05-01 3:30:30,24.88
2023-05-01 3:20:30,24.92
2023-05-01 3:10:30,24.84
2023-05-01 3:00:30,24.95
2023-05-01 2:50:30,25.00
2023-05-01 2:40:30,25.00
2023-05-01 2:30:30,25.02
2023-05-01 2:20:30,25.07
2023-05-01 2:10:30,25.09
2023-05-01 2:00:30,25.10
2023-05-01 1:50:30,25.15
2023-05-01 1:40:30,25.16
2023-05-01 1:30:30,25.20
2023-05-01 1:20:30,25.19
2023-05-01 1:10:30,25.24
2023-05-01 1:00:30,25.28
2023-05-01 0:50:30,25.31
2023-05-01 0:40:30,25.37
2023-05-01 0:30:30,25.47
2023-05-01 0:20:30,25.52
2023-05-01 0:10:30,25.57
2023-05-01 0:00:30,25.58
2023-04-30 23:50:30,25.59
2023-04-30 23:40:30,25.63
2023-04-30 23:30:30,25.63
2023-04-30 23:20:30,25.68
2023-04-30 23:10:30,25.70
2023-04-30 23:00:30,25.66
2023-04-30 22:50:30,25.76
2023-04-30 22:40:30,25.74
2023-04-30 22:30:30,25.70
2023-04-30 22:20:30,25.69
2023-04-30 22:10:30,25.70
2023-04-30 22:00:30,25.67
2023-04-30 21:50:30,25.58
2023-04-30 21:40:30,25.54
2023-04-30 21:30:30,25.39
2023-04-30 21:20:30,25.31
2023-04-30 21:10:30,25.24
2023-04-30 21:00:30,25.24
2023-04-30 20:50:30,25.19
2023-04-30 20:40:30,25.16
2023-04-30 20:30:30,25.14
2023-04-30 20:20:30,25.10
2023-04-30 20:10:30,25.11
2023-04-30 20:00:30,25.11
2023-04-30 19:50:30,25.07
2023-04-30 19:40:30,25.07
2023-04-30 19:30:30,25.11
2023-04-30 19:20:30,25.12
2023-04-30 19:10:30,25.14
2023-04-30 19:00:30,25.15
2023-04-30 18:50:30,25.19
2023-04-30 18:40:30,25.20
2023-04-30 18:30:30,25.25
2023-04-30 18:20:30,25.25
2023-04-30 18:10:30,25.28
2023-04-30 18:00:30,25.28
2023-04-30 17:50:30,25.30
2023-04-30 17:40:30,25.33
2023-04-30 17:30:30,25.38
2023-04-30 17:20:30,25.37
2023-04-30 17:10:30,25.48
2023-04-30 17:00:30,25.53
2023-04-30 16:50:30,25.54
2023-04-30 16:40:30,25.59
2023-04-30 16:30:30,25.60
2023-04-30 16:20:30,25.59
2023-04-30 16:10:30,25.61
2023-04-30 16:00:30,25.74
2023-04-30 15:50:30,25.81
2023-04-30 15:40:30,25.88
2023-04-30 15:30:30,25.97
2023-04-30 15:20:30,25.99
2023-04-30 15:10:30,25.95
2023-04-30 15:00:30,25.88
2023-04-30 14:50:30,25.82
2023-04-30 14:40:30,25.80
2023-04-30 14:30:30,25.80
2023-04-30 14:20:30,25.79
2023-04-30 14:10:30,25.75
2023-04-30 14:00:30,25.71
2023-04-30 13:50:30,25.71
2023-04-30 13:40:30,25.61
2023-04-30 13:30:30,25.58
2023-04-30 13:20:30,25.57
2023-04-30 13:10:30,25.58
2023-04-30 13:00:30,25.58
2023-04-30 12:50:30,25.53
2023-04-30 12:40:30,25.56
2023-04-30 12:30:30,25.63
2023-04-30 12:20:30,25.61
2023-04-30 12:10:30,25.58
2023-04-30 12:00:30,25.51
2023-04-30 11:50:30,25.54
2023-04-30 11:40:30,25.53
2023-04-30 11:30:30,25.53
2023-04-30 11:20:30,25.49
2023-04-30 11:10:30,25.47
2023-04-30 11:00:30,25.49
2023-04-30 10:50:30,25.48
2023-04-30 10:40:30,25.46
2023-04-30 10:30:30,25.40
2023-04-30 10:20:30,25.35
2023-04-30 10:10:30,25.37
2023-04-30 10:00:30,25.39
2023-04-30 9:50:30,25.38
2023-04-30 9:40:30,25.37
2023-04-30 9:30:30,25.36
2023-04-30 9:20:30,25.34
2023-04-30 9:10:30,25.32
2023-04-30 9:00:30,25.28
2023-04-30 8:50:30,25.25
2023-04-30 8:40:30,25.30
2023-04-30 8:30:30,25.25
2023-04-30 8:20:30,25.21
2023-04-30 8:10:30,25.18
2023-04-30 8:00:30,25.07
2023-04-30 7:50:30,24.97
2023-04-30 7:40:30,24.91
2023-04-30 7:30:30,24.87
2023-04-30 7:20:30,24.84
2023-04-30 7:10:30,24.84
2023-04-30 7:00:30,24.84
2023-04-30 6:50:30,24.82
2023-04-30 6:40:30,24.78
2023-04-30 6:30:30,24.78
2023-04-30 6:20:30,24.71
2023-04-30 6:10:30,24.73
2023-04-30 6:00:30,24.66
2023-04-30 5:50:30,24.66
2023-04-30 5:40:30,24.65
2023-04-30 5:30:30,24.66
2023-04-30 5:20:30,24.71
2023-04-30 5:10:30,24.75
2023-04-30 5:00:30,24.66
2023-04-30 4:50:30,24.74
2023-04-30 4:40:30,24.71
2023-04-30 4:30:30,24.77
2023-04-30 4:20:30,24.76
2023-04-30 4:10:30,24.77
2023-04-30 4:00:30,24.75
2023-04-30 3:50:30,24.78
2023-04-30 3:40:30,24.76
2023-04-30 3:30:30,24.79
2023-04-30 3:20:30,24.78
2023-04-30 3:10:30,24.78
2023-04-30 3:00:30,24.82
2023-04-30 2:50:30,24.83
2023-04-30 2:40:30,24.81
2023-04-30 2:30:30,24.79
2023-04-30 2:20:30,24.79
2023-04-30 2:10:30,24.81
2023-04-30 2:00:30,24.80
2023-04-30 1:50:30,24.79
2023-04-30 1:40:30,24.80
2023-04-30 1:30:30,24.81
2023-04-30 1:20:30,24.82
2023-04-30 1:10:30,24.84
2023-04-30 1:00:30,24.80
2023-04-30 0:50:30,24.83
2023-04-30 0:40:30,24.83
2023-04-30 0:30:30,24.86
2023-04-30 0:20:30,24.84
2023-04-30 0:10:30,24.85
2023-04-30 0:00:30,24.83
2023-04-29 23:50:30,24.79
2023-04-29 23:40:30,24.71
2023-04-29 23:30:30,24.70
2023-04-29 23:20:30,24.55
2023-04-29 23:10:30,24.49
2023-04-29 23:00:30,24.38
2023-04-29 22:50:30,24.24
2023-04-29 22:40:30,23.96
2023-04-29 22:30:30,24.28
2023-04-29 22:20:30,24.95
2023-04-29 22:10:30,24.87
2023-04-29 22:00:30,24.83
2023-04-29 21:50:30,24.84
2023-04-29 21:40:30,24.76
2023-04-29 21:30:30,24.68
2023-04-29 21:20:30,25.27
2023-04-29 21:10:30,25.33
2023-04-29 21:00:30,25.33
2023-04-29 20:50:30,25.35
2023-04-29 20:40:30,25.35
2023-04-29 20:30:30,25.34
2023-04-29 20:20:30,25.36
2023-04-29 20:10:30,25.30
2023-04-29 20:00:30,25.62
2023-04-29 19:50:30,26.02
2023-04-29 19:40:30,25.96
2023-04-29 19:30:30,25.96
2023-04-29 19:20:30,26.04
2023-04-29 19:10:30,26.01
2023-04-29 19:00:30,25.99
2023-04-29 18:50:30,25.99
2023-04-29 18:40:30,26.02
2023-04-29 18:30:30,26.03
2023-04-29 18:20:30,26.12
2023-04-29 18:10:30,26.27
2023-04-29 18:00:30,26.33
2023-04-29 17:50:30,26.47
2023-04-29 17:40:30,26.58
2023-04-29 17:30:30,26.63
2023-04-29 17:20:30,26.64
2023-04-29 17:10:30,26.62
2023-04-29 17:00:30,26.52
2023-04-29 16:50:30,26.59
2023-04-29 16:40:30,26.68
2023-04-29 16:30:30,26.80
2023-04-29 16:20:30,26.95
2023-04-29 16:10:30,26.95
2023-04-29 16:00:30,26.83
2023-04-29 15:50:30,26.63
2023-04-29 15:40:30,26.47
2023-04-29 15:30:30,26.30
2023-04-29 15:20:30,26.18
2023-04-29 15:10:30,26.04
2023-04-29 15:00:30,25.83
2023-04-29 14:50:30,25.77
2023-04-29 14:40:30,25.59
2023-04-29 14:30:30,25.49
2023-04-29 14:20:30,25.38
2023-04-29 14:10:30,25.28
2023-04-29 14:00:30,25.15
2023-04-29 13:50:30,25.03
2023-04-29 13:40:30,24.87
2023-04-29 13:30:30,24.79
2023-04-29 13:20:30,24.80
2023-04-29 13:10:30,24.76
2023-04-29 13:00:30,24.75
2023-04-29 12:50:30,24.67
2023-04-29 12:40:30,24.64
2023-04-29 12:30:30,24.62
2023-04-29 12:20:30,24.58
2023-04-29 12:10:30,24.51
2023-04-29 12:00:30,24.47
2023-04-29 11:50:30,24.47
2023-04-29 11:40:30,24.40
2023-04-29 11:30:30,24.39
2023-04-29 11:20:30,24.38
2023-04-29 11:10:30,24.41
2023-04-29 11:00:30,24.38
2023-04-29 10:50:30,24.37
2023-04-29 10:40:30,24.37
2023-04-29 10:30:30,24.35
2023-04-29 10:20:30,24.35
2023-04-29 10:10:30,24.35
2023-04-29 10:00:30,24.42
2023-04-29 9:50:30,24.43
2023-04-29 9:40:30,24.42
2023-04-29 9:30:30,24.42
2023-04-29 9:20:30,24.44
2023-04-29 9:10:30,24.43
2023-04-29 9:00:30,24.47
2023-04-29 8:50:30,24.47
2023-04-29 8:40:30,24.49
2023-04-29 8:30:30,24.47
2023-04-29 8:20:30,24.50
2023-04-29 8:10:30,24.50
2023-04-29 8:00:30,24.47
2023-04-29 7:50:30,24.51
2023-04-29 7:40:30,24.52
2023-04-29 7:30:30,24.53
2023-04-29 7:20:30,24.54
2023-04-29 7:10:30,24.53
2023-04-29 7:00:30,24.58
2023-04-29 6:50:30,24.63
2023-04-29 6:40:30,24.62
2023-04-29 6:30:30,24.71
2023-04-29 6:20:30,24.64
2023-04-29 6:10:30,24.71
2023-04-29 6:00:30,24.73
2023-04-29 5:50:30,24.74
2023-04-29 5:40:30,24.75
2023-04-29 5:30:30,24.76
2023-04-29 5:20:30,24.79
2023-04-29 5:10:30,24.79
2023-04-29 5:00:30,24.79
2023-04-29 4:50:30,24.82
2023-04-29 4:40:30,24.80
2023-04-29 4:30:30,24.82
2023-04-29 4:20:30,24.82
2023-04-29 4:10:30,24.86
2023-04-29 4:00:30,24.85
2023-04-29 3:50:30,24.87
2023-04-29 3:40:30,24.88
2023-04-29 3:30:30,24.96
2023-04-29 3:20:30,24.94
2023-04-29 3:10:30,24.98
2023-04-29 3:00:30,25.02
2023-04-29 2:50:30,25.05
2023-04-29 2:40:30,25.05
2023-04-29 2:30:30,25.09
2023-04-29 2:20:30,25.07
2023-04-29 2:10:30,25.11
2023-04-29 2:00:30,25.21
2023-04-29 1:50:30,25.23
2023-04-29 1:40:30,25.26
2023-04-29 1:30:30,25.28
2023-04-29 1:20:30,25.29
2023-04-29 1:10:30,25.29
2023-04-29 1:00:30,25.30
2023-04-29 0:50:30,25.31
2023-04-29 0:40:30,25.31
2023-04-29 0:30:30,25.34
2023-04-29 0:20:30,25.33
2023-04-29 0:10:30,25.41
2023-04-29 0:00:30,25.40
2023-04-28 23:50:30,25.42
2023-04-28 23:40:30,25.45
2023-04-28 23:30:30,25.44
2023-04-28 23:20:30,25.43
2023-04-28 23:10:30,25.46
2023-04-28 23:00:30,25.46
2023-04-28 22:50:30,25.47
2023-04-28 22:40:30,25.52
2023-04-28 22:30:30,25.50
2023-04-28 22:20:30,25.52
2023-04-28 22:10:30,25.48
2023-04-28 22:00:30,25.47
2023-04-28 21:50:30,25.29
2023-04-28 21:40:30,25.19
2023-04-28 21:30:30,25.20
2023-04-28 21:20:30,25.18
2023-04-28 21:10:30,25.16
2023-04-28 21:00:30,25.10
2023-04-28 20:50:30,25.09
2023-04-28 20:40:30,25.09
2023-04-28 20:30:30,25.04
2023-04-28 20:20:30,25.07
2023-04-28 20:10:30,25.02
2023-04-28 20:00:30,25.04
2023-04-28 19:50:30,25.00
2023-04-28 19:40:30,24.95
2023-04-28 19:30:30,24.94
2023-04-28 19:20:30,24.87
2023-04-28 19:10:30,24.83
2023-04-28 19:00:30,24.82
2023-04-28 18:50:30,24.80
2023-04-28 18:40:30,24.80
2023-04-28 18:30:30,24.80
2023-04-28 18:20:30,24.80
2023-04-28 18:10:30,24.80
2023-04-28 18:00:30,24.84
2023-04-28 17:50:30,24.87
2023-04-28 17:40:30,24.84
2023-04-28 17:30:30,24.91
2023-04-28 17:20:30,24.94
2023-04-28 17:10:30,24.91
2023-04-28 17:00:30,24.94
2023-04-28 16:50:30,24.94
2023-04-28 16:40:30,25.05
2023-04-28 16:30:30,25.07
2023-04-28 16:20:30,25.21
2023-04-28 16:10:30,25.21
2023-04-28 16:00:30,25.12
2023-04-28 15:50:30,25.09
2023-04-28 15:40:30,24.98
2023-04-28 15:30:30,24.89
2023-04-28 15:20:30,24.83
2023-04-28 15:10:30,24.80
2023-04-28 15:00:30,24.76
2023-04-28 14:50:30,24.71
2023-04-28 14:40:30,24.73
2023-04-28 14:30:30,24.69
2023-04-28 14:20:30,24.62
2023-04-28 14:10:30,24.58
2023-04-28 14:00:30,24.53
2023-04-28 13:50:30,24.49
2023-04-28 13:40:30,24.49
2023-04-28 13:30:30,24.47
2023-04-28 13:20:30,24.41
2023-04-28 13:10:30,24.43
2023-04-28 13:00:30,24.37
2023-04-28 12:50:30,24.44
2023-04-28 12:40:30,24.47
2023-04-28 12:30:30,24.44
2023-04-28 12:20:30,24.43
2023-04-28 12:10:30,24.48
2023-04-28 12:00:30,24.52
2023-04-28 11:50:30,24.52
2023-04-28 11:40:30,24.53
2023-04-28 11:30:30,24.53
2023-04-28 11:20:30,24.51
2023-04-28 11:10:30,24.57
2023-04-28 11:00:30,24.61
2023-04-28 10:50:30,24.59
2023-04-28 10:40:30,24.59
2023-04-28 10:30:30,24.63
2023-04-28 10:20:30,24.69
2023-04-28 10:10:30,24.72
2023-04-28 10:00:30,24.77
2023-04-28 9:50:30,24.71
2023-04-28 9:40:30,24.60
2023-04-28 9:30:30,24.56
2023-04-28 9:20:30,24.54
2023-04-28 9:10:30,24.44
2023-04-28 9:00:30,24.37
2023-04-28 8:50:30,24.33
2023-04-28 8:40:30,24.35
2023-04-28 8:30:30,24.32
2023-04-28 8:20:30,24.31
2023-04-28 8:10:30,24.34
2023-04-28 8:00:30,24.30
2023-04-28 7:50:30,24.28
2023-04-28 7:40:30,24.29
2023-04-28 7:30:30,24.27
2023-04-28 7:20:30,24.30
2023-04-28 7:10:30,24.31
2023-04-28 7:00:30,24.29
2023-04-28 6:50:30,24.29
2023-04-28 6:40:30,24.29
2023-04-28 6:30:30,24.30
2023-04-28 6:20:30,24.30
2023-04-28 6:10:30,24.30
2023-04-28 6:00:30,24.33
2023-04-28 5:50:30,24.33
2023-04-28 5:40:30,24.37
2023-04-28 5:30:30,24.39
2023-04-28 5:20:30,24.36
2023-04-28 5:10:30,24.40
2023-04-28 5:00:30,24.44
2023-04-28 4:50:30,24.48
2023-04-28 4:40:30,24.51
2023-04-28 4:30:30,24.57
2023-04-28 4:20:30,24.52
2023-04-28 4:10:30,24.54
2023-04-28 4:00:30,24.53
2023-04-28 3:50:30,24.56
2023-04-28 3:40:30,24.59
2023-04-28 3:30:30,24.61
2023-04-28 3:20:30,24.65
2023-04-28 3:10:30,24.68
2023-04-28 3:00:30,24.73
2023-04-28 2:50:30,24.74
2023-04-28 2:40:30,24.76
2023-04-28 2:30:30,24.80
2023-04-28 2:20:30,24.82
2023-04-28 2:10:30,24.87
2023-04-28 2:00:30,24.92
2023-04-28 1:50:30,24.98
2023-04-28 1:40:30,25.04
2023-04-28 1:30:30,25.07
2023-04-28 1:20:30,25.06
2023-04-28 1:10:30,25.06
2023-04-28 1:00:30,25.01
2023-04-28 0:50:30,25.02
2023-04-28 0:40:30,25.03
